transaction_id,fraud_probability,risk_level,triggered_rules,final_decision,explanation,scored_at,label_is_fraud,fraud_type
680e150c-0702-4dd5-a45d-15f465705498,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
078ab31e-790d-464c-ac26-66a6f907e6ce,0.0015,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f728c0f1-36fb-46aa-95a5-482add480d7a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0183116d-111a-43ce-8337-adaf4122c6e4,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
0e436dbd-f80c-4682-b58c-db3435968c0f,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
913fef30-bbf9-419c-8bb1-c5d5914f24cb,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8bf23f2b-4d3e-4a7b-b380-8174a0f68fb8,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6e584639-b1f3-41a8-b0a3-5f73039d7b13,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0354e0ae-23b1-4f1e-b874-d5c916676b8e,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2a8732c9-bc9e-40ee-a285-cb1fc031419c,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cb7ed098-0208-48f1-a265-2a446778401b,0.0003,LOW,HIGH_AMOUNT_DEVIATION,ALLOW,Key factors: amount is 3.1 standard deviations above the sender's usual amount. Rules triggered: HIGH_AMOUNT_DEVIATION. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
33b8e1ff-c328-422c-bcca-1cef5d2c5724,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
37bd4e25-7637-4681-9da0-f65f6c2afb53,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d943cda5-a954-4bfb-bdc7-b1a9e58dff18,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9bbbd1ea-a4fd-44ec-a0ad-d9e5b0e9b173,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6b2ae1cc-ccb4-424c-b26d-bb9ca51317b3,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cd505b2e-4d51-4d26-a835-ae601f0ea778,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
307073f3-463d-4420-86e6-ed427ad03c20,0.0004,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
13453945-e9fd-4f9d-b7b7-377cd8ebce16,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
a42cd61b-6aad-40e7-8f8c-6d20da6cf11e,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6191080a-8da6-4764-aa84-d2b8c8c6dc44,0.0026,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.3%).,2026-08-30T07:14:01.925972+00:00,False,
a5f13504-2e87-4a17-9a76-52c80c1185e6,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1daa1f87-a8df-4849-8a3f-1c9e84c73c5b,0.0031,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.3%).,2026-08-30T07:14:01.925972+00:00,False,
4fc92981-63d5-4fad-91cd-5639cd2a8533,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
46ca8fb4-2165-4c36-8f6a-77b351600a45,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7ffdf302-284d-417b-9307-91f8806b9aeb,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b84ca566-83cc-4ea0-a464-f0cc622f3cf5,0.0009,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
e4a3bb0e-4a2a-4258-8e74-cf6a212e7995,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f6ba1ee7-5432-466f-adb1-d69890f0d77d,0.0003,LOW,ODD_HOUR,ALLOW,Rules triggered: ODD_HOUR. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
a2cad820-4d0f-473f-ae99-ed881f801a95,0.9955,CRITICAL,ODD_HOUR,BLOCK,Key factors: occurring at an hour unusual for this sender; amount is 2.8 standard deviations above the sender's usual amount; first transaction to this receiver. Rules triggered: ODD_HOUR. Model fraud probability: 99.5%.,2026-08-30T07:14:01.925972+00:00,True,odd_hour_fraud
8b2d126d-1512-465d-985d-03795c58045c,0.9657,CRITICAL,ODD_HOUR,BLOCK,Key factors: first transaction to this receiver. Rules triggered: ODD_HOUR. Model fraud probability: 96.6%.,2026-08-30T07:14:01.925972+00:00,True,micro_transaction_probing
d20bf28f-7b4a-40ef-be60-ff3fba868777,0.9984,CRITICAL,ODD_HOUR,BLOCK,Key factors: 2 other transactions from this sender in the last hour; occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 99.8%.,2026-08-30T07:14:01.925972+00:00,True,micro_transaction_probing
cf258e18-ef28-48de-9bc9-0caf4425fbf3,0.9986,CRITICAL,ODD_HOUR,BLOCK,Rules triggered: ODD_HOUR. Model fraud probability: 99.9%.,2026-08-30T07:14:01.925972+00:00,True,micro_transaction_probing
e49cc454-4e94-4ef0-b72a-4e8dd82fd354,0.9997,CRITICAL,"VELOCITY_BURST,ODD_HOUR",BLOCK,"Key factors: 3 other transactions from this sender in the last hour; amount is 3.8x the sender's typical amount; occurring at an hour unusual for this sender. Rules triggered: VELOCITY_BURST, ODD_HOUR. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,micro_transaction_probing
abe4bcdc-5333-4cda-b5ca-b4ae7830b9b7,0.0005,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
7394fd85-e8a1-417e-9b98-e41b80c8a464,0.0003,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
1a123ca4-c412-4608-a722-d08742022f03,0.0032,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.3%.,2026-08-30T07:14:01.925972+00:00,False,
018d4a9b-99ba-40e1-bbc0-5b6887038772,0.9998,CRITICAL,"HIGH_AMOUNT_DEVIATION,NEW_RECEIVER_HIGH_VALUE,ODD_HOUR",BLOCK,"Key factors: amount is 11.9 standard deviations above the sender's usual amount; amount is 5.1x the sender's typical amount; occurring at an hour unusual for this sender. Rules triggered: HIGH_AMOUNT_DEVIATION, NEW_RECEIVER_HIGH_VALUE, ODD_HOUR. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,mule_account
4d522528-70a8-43e3-921e-374bd1abc74f,0.9998,CRITICAL,"HIGH_AMOUNT_DEVIATION,ODD_HOUR",BLOCK,"Key factors: occurring at an hour unusual for this sender; amount is 4.5 standard deviations above the sender's usual amount; amount is 4.0x the sender's typical amount. Rules triggered: HIGH_AMOUNT_DEVIATION, ODD_HOUR. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,mule_account
e7f2e5a1-a826-4f48-a52a-8c0ee8dcb0e3,0.0009,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
d3047e9f-44a8-4355-8c04-6d20c5fe3792,0.9998,CRITICAL,"HIGH_AMOUNT_DEVIATION,ODD_HOUR",BLOCK,"Key factors: 2 other transactions from this sender in the last hour; amount is 4.6 standard deviations above the sender's usual amount; amount is 4.6x the sender's typical amount. Rules triggered: HIGH_AMOUNT_DEVIATION, ODD_HOUR. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,mule_account
5523b19a-d559-4e18-a91a-4e7fe6fd6da9,0.0009,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
0326bc9c-228f-46cd-b27e-acbf43f49132,0.0008,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
7a4bf1a4-ea0e-43b6-a69b-c330fb29c3e4,0.0005,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
cecfeb30-ac87-4d1d-a45f-5f6c6ebf6c61,0.0085,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender; amount is 2.7 standard deviations above the sender's usual amount; amount is 2.0x the sender's typical amount. Rules triggered: ODD_HOUR. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
89bef846-7361-4652-8810-a8625ac8d14a,0.0014,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
4fd553d4-3bd2-42d7-ac53-4ef28dfceece,0.0005,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
bd68d344-68b4-431f-ac1b-195b4d525957,0.0006,LOW,ODD_HOUR,ALLOW,Key factors: occurring at an hour unusual for this sender. Rules triggered: ODD_HOUR. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
6edd616e-3e83-493e-8b8d-16a01f764d7a,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c5801657-b537-4e01-8bc2-6273ca8b1d85,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
27cae5be-6d89-45cb-9330-8574e20d1619,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2c38c2ea-62cd-4cef-b00e-dd085a40b660,0.0011,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
a7ae8604-7a2a-40cd-b614-72d88a84d302,0.0008,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender; amount is 2.2 standard deviations above the sender's usual amount. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
3e2a3475-670b-475c-862b-6fba4128b7d5,0.9976,CRITICAL,"HIGH_AMOUNT_DEVIATION,NEW_RECEIVER_HIGH_VALUE",BLOCK,"Key factors: amount is 6.2 standard deviations above the sender's usual amount; occurring at an hour unusual for this sender; amount is 3.3x the sender's typical amount. Rules triggered: HIGH_AMOUNT_DEVIATION, NEW_RECEIVER_HIGH_VALUE. Model fraud probability: 99.8%.",2026-08-30T07:14:01.925972+00:00,True,mule_account
ab693dca-5bae-4c53-9e6d-cb4405f8b741,0.9997,CRITICAL,HIGH_AMOUNT_DEVIATION,BLOCK,Key factors: amount is 7.1 standard deviations above the sender's usual amount; occurring at an hour unusual for this sender; amount is 4.7x the sender's typical amount. Rules triggered: HIGH_AMOUNT_DEVIATION. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,mule_account
0412bf09-03ae-4724-b7af-f185345378fe,0.0003,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
7ece2918-0393-4a7c-9dd0-f9b7c8083f92,0.9997,CRITICAL,HIGH_AMOUNT_DEVIATION,BLOCK,Key factors: amount is 6.8 standard deviations above the sender's usual amount; amount is 6.0x the sender's typical amount; occurring at an hour unusual for this sender. Rules triggered: HIGH_AMOUNT_DEVIATION. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,mule_account
b7506f22-f753-44c1-9283-8b28fd7a1a06,0.0021,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender; amount is 2.3x the sender's typical amount. Model fraud probability: 0.2%.,2026-08-30T07:14:01.925972+00:00,False,
4862caa4-a320-4720-9fca-0e52521c5f8d,0.9978,CRITICAL,"HIGH_AMOUNT_DEVIATION,VELOCITY_BURST",BLOCK,"Key factors: 3 other transactions from this sender in the last hour; occurring at an hour unusual for this sender; amount is 4.2x the sender's typical amount. Rules triggered: HIGH_AMOUNT_DEVIATION, VELOCITY_BURST. Model fraud probability: 99.8%.",2026-08-30T07:14:01.925972+00:00,True,mule_account
7da2163c-7446-4aed-9a02-3c0a00f41628,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b67dedd3-4fa5-40f9-a760-3fcdcca97a2a,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
3b82a0e3-242e-483f-9b31-cfd840acc3a8,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
43ab3ab0-5e2f-4766-bc32-5ebf472a6262,0.0087,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
fb3799ae-a90e-4dab-b7d7-93a0e534b51c,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4ef98afd-b7cd-44b1-9827-71b237986064,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
407c5b54-7ded-4b48-9328-2c57c14aaa4d,0.0017,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
8cdc9d62-e6b2-460e-b279-3353374a5aa5,0.1072,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender; first transaction to this receiver. Model fraud probability: 10.7%.,2026-08-30T07:14:01.925972+00:00,True,velocity_fraud
42284a11-f801-4b31-8468-72e9df0db70e,0.9944,CRITICAL,,BLOCK,Key factors: occurring at an hour unusual for this sender; first transaction to this receiver. Model fraud probability: 99.4%.,2026-08-30T07:14:01.925972+00:00,True,velocity_fraud
7302b4ff-d888-4e4b-9b24-825c0e1a0a02,0.9996,CRITICAL,,BLOCK,Key factors: 2 other transactions from this sender in the last hour; occurring at an hour unusual for this sender; first transaction to this receiver. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,velocity_fraud
0bd2b69e-fcc2-4162-a9e7-7eb09c27f241,0.9998,CRITICAL,VELOCITY_BURST,BLOCK,Key factors: 3 other transactions from this sender in the last hour; occurring at an hour unusual for this sender; first transaction to this receiver. Rules triggered: VELOCITY_BURST. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,velocity_fraud
53f40d6e-884b-42e6-92f6-7cea8fb3d60d,0.9998,CRITICAL,VELOCITY_BURST,BLOCK,Key factors: 4 other transactions from this sender in the last hour; occurring at an hour unusual for this sender; first transaction to this receiver. Rules triggered: VELOCITY_BURST. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,velocity_fraud
ff6dcbe1-ec22-46ec-82be-b842ecf4b30a,0.9997,CRITICAL,VELOCITY_BURST,BLOCK,Key factors: 5 other transactions from this sender in the last hour; occurring at an hour unusual for this sender; first transaction to this receiver. Rules triggered: VELOCITY_BURST. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,velocity_fraud
dd1dbd0a-2d7a-4812-b39e-fa0214118dc2,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bfd3bbaf-26f3-4539-a80c-04eb90513894,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bc483dbb-f07d-4a73-8fe3-0a6c34dd4cac,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
84f1fa1c-756d-4c2f-9e24-505c09a425a1,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
326146c5-5254-494d-b15e-7f229cea2323,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
58922a4d-4f86-4016-bf60-d67fec726039,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2d5b9a47-d3d9-4da1-9a14-bc32da70ff1f,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e6d7695d-026e-45ef-9bb4-716fc5cf4ad8,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
210658fe-2ea3-495d-8dad-95fdb1b89ecd,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1e6340b2-587f-47bc-992d-6153b5065624,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2a69cc34-391c-47a6-97f8-2294913b2154,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f6f4fdfe-3914-4fd4-a2b9-101247eb6230,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
ade84b81-d2ca-4e69-b645-cca8c46612e7,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9026f35a-bdd8-4655-98cf-b2d6d3b0d32a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ec1c81db-af48-47a6-9774-43d29b2a2b20,0.0014,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
abc65d76-156b-4251-9447-130d0cb504c3,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
541c84ac-db29-4d53-9f3f-131f63499cc0,0.0003,LOW,,ALLOW,Key factors: amount is 2.1 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
6254ee65-4f9b-497a-82cf-3c7b822c83d1,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ef0c4356-676e-4f38-9f9a-6eaf103e20ab,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
caec7d9a-e9d1-477e-983e-328716b89e66,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
13d95e5b-7d93-4f1b-ac10-2ac112073fa6,0.0022,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
